Name,Date,Revenue,Operating Income,Total Assets,Free Cash Flow,Color
TPL,2013-04-01,9.950824,9.046569,21.326446,5.386143,#C5CEA3
TPL,2013-07-01,14.933866,14.101172,24.464972,14.451496,#C5CEA3
TPL,2013-10-01,12.500601,11.142193,22.356948,4.777466,#C5CEA3
TPL,2014-01-01,11.578609,10.636204,27.965208,10.088111,#C5CEA3
TPL,2014-04-01,15.579884,14.709532,31.38838,9.788634,#C5CEA3
TPL,2014-07-01,14.752719,13.874798,33.082966,9.224753,#C5CEA3
TPL,2014-10-01,13.291018,12.196497,33.102488,9.697137,#C5CEA3
TPL,2015-01-01,34.73266,33.74892,55.153196,31.824756,#C5CEA3
TPL,2015-04-01,11.787875,10.941774,45.135752,-1.92363,#C5CEA3
TPL,2015-07-01,18.179458,17.225918,51.729668,12.652053,#C5CEA3
TPL,2015-10-01,14.71486,13.338972,50.435544,6.792565,#C5CEA3
TPL,2016-01-01,11.892161,10.804673,52.71812,11.128525,#C5CEA3
TPL,2016-04-01,16.190266,15.097626,53.579672,7.219617,#C5CEA3
TPL,2016-07-01,14.265752,13.092176,54.5628,11.424501,#C5CEA3
TPL,2016-10-01,17.563218,16.071576,62.453928,10.208327,#C5CEA3
TPL,2017-01-01,30.407,28.886,71.290424,22.472,#C5CEA3
TPL,2017-04-01,32.293,30.379,77.158592,8.88,#C5CEA3
TPL,2017-07-01,51.977,49.306,115.686408,26.537,#C5CEA3
TPL,2017-10-01,54.401992,52.249752,120.035,17.193,#C5CEA3
TPL,2018-01-01,60.007,54.481,134.916,32.079,#C5CEA3
TPL,2018-04-01,73.844,65.505,176.671008,24.92,#C5CEA3
TPL,2018-07-01,73.168,62.957,219.700992,33.163,#C5CEA3
TPL,2018-10-01,93.201,77.889,285.075008,48.031,#C5CEA3
TPL,2019-01-01,191.324,175.152992,404.905984,105.565,#C5CEA3
TPL,2019-04-01,87.31,62.442,463.612,12.379,#C5CEA3
TPL,2019-07-01,98.53,73.818,521.993984,59.273,#C5CEA3
TPL,2019-10-01,113.332,88.16,598.176,58.567,#C5CEA3
TPL,2020-01-01,96.594,70.542,544.649024,61.132,#C5CEA3
TPL,2020-04-01,57.284,34.74,553.6,34.63,#C5CEA3
TPL,2020-07-01,74.383,56.748,601.180992,57.395,#C5CEA3
TPL,2020-10-01,74.304,55.232,571.635008,44.828,#C5CEA3
TPL,2021-01-01,84.155,62.022,613.801984,50.938,#C5CEA3
TPL,2021-04-01,95.932,71.27,633.843008,41.08,#C5CEA3
BATL,2011-01-01,26.595,6.587,273.902016,-1.635,#C3A320
BATL,2011-04-01,25.988,6.107,273.404992,0.709,#C3A320
BATL,2011-07-01,24.197,5.741,275.328,4.636,#C3A320
BATL,2011-10-01,25.626,1.152,267.174,0.239,#C3A320
BATL,2012-01-01,26.869,-9.682,969.411968,-33.814,#C3A320
BATL,2012-04-01,24.374,-1.645,994.785984,-440.859008,#C3A320
BATL,2012-07-01,75.549,16.171,2751.437056,-554.179008,#C3A320
BATL,2012-10-01,128.562,16.218,5041.025024,-405.046016,#C3A320
BATL,2013-01-01,189.231008,32.889,5580.854784,-370.747008,#C3A320
BATL,2013-04-01,213.928,31.504,6166.944768,-515.035008,#C3A320
BATL,2013-07-01,288.675008,42.408,5671.437824,-682.118976,#C3A320
BATL,2013-10-01,286.588992,35.661,5356.490752,-468.380992,#C3A320
BATL,2014-01-01,268.408992,50.9,5676.133888,-289.319008,#C3A320
BATL,2014-04-01,311.999008,80.538,5728.638976,-183.002,#C3A320
BATL,2014-07-01,300.083008,65.892,5934.411776,-164.794,#C3A320
BATL,2014-10-01,280.2,37.477,6434.475008,-262.375008,#C3A320
BATL,2015-01-01,243.943008,49.052,5806.462976,-175.036,#C3A320
BATL,2015-04-01,256.172,88.052,4642.050048,-22.663,#C3A320
BATL,2015-07-01,244.819008,101.697,4254.761984,-11.761,#C3A320
BATL,2015-10-01,244.89,110.428,3458.692096,6.202,#C3A320
BATL,2016-01-01,189.068992,72.7,2848.48,-83.031,#C3A320
BATL,2016-04-01,186.927008,90.878,2453.810944,54.63,#C3A320
BATL,2016-07-01,182.451008,79.463,1351.047936,-22.016,#C3A320
BATL,2016-10-01,192.200992,85.667,1319.670016,39.125,#C3A320
BATL,2017-01-01,137.782,31.774,1834.210944,-731.587008,#C3A320
BATL,2017-04-01,120.137,13.885,2081.350016,-213.74,#C3A320
BATL,2017-07-01,96.953,-3.491,2162.624,-139.019008,#C3A320
BATL,2017-10-01,25.277,-10.995,1643.619968,-229.618,#C3A320
BATL,2018-01-01,44.045,-2.905,1898.072064,-307.686016,#C3A320
BATL,2018-04-01,81.189,34.773,1951.809024,-286.84,#C3A320
BATL,2018-07-01,51.952,3.975,1986.300032,-152.959008,#C3A320
BATL,2018-10-01,57.774,-3.639,2083.60896,-113.928,#C3A320
BATL,2019-01-01,51.916,-3.952,1798.838016,-151.264,#C3A320
BATL,2019-04-01,62.624,-13.896,1155.473024,-82.179,#C3A320
BATL,2019-07-01,50.809,-12.394,1166.630016,-55.447,#C3A320
BATL,2019-10-01,67.571,12.556,584.665984,-36.074,#C3A320
BATL,2020-01-01,53.32,5.066,712.395008,-35.814,#C3A320
BATL,2020-04-01,50.954,8.005,578.590976,-12.246,#C3A320
BATL,2020-07-01,45.115,-1.759,413.092992,-1.073,#C3A320
BATL,2020-10-01,43.802,-5.796,346.496992,-3.063,#C3A320
BATL,2021-01-01,55.518,13.758,350.599008,-0.4339999999999993,#C3A320
BATL,2021-04-01,64.366,20.632,351.736992,-8.209,#C3A320
REI,2011-01-01,0,0,0,0,#59E535
REI,2011-04-01,0,0,0,0,#59E535
REI,2011-07-01,0,0,0,0,#59E535
REI,2011-10-01,0,0,0,0,#59E535
REI,2012-01-01,0.328003,-0.589127,9.52116,-0.242272,#59E535
REI,2012-04-01,0,0,0,0,#59E535
REI,2012-07-01,0,0,0,0,#59E535
REI,2012-10-01,0,0,0,0,#59E535
REI,2013-01-01,1.151957,-0.96528,28.52703,-1.856488,#59E535
REI,2013-04-01,1.291579,-0.890393,48.48864,-4.04859,#59E535
REI,2013-07-01,2.820731,-0.143735,52.718456,-10.52755,#59E535
REI,2013-10-01,5.051434,1.610084,111.723416,-9.829602,#59E535
REI,2014-01-01,5.970452,1.824355,117.2478,-14.454667,#59E535
REI,2014-04-01,11.204238,4.459373,150.555824,-21.050196,#59E535
REI,2014-07-01,10.929771,2.724204,155.215344,-15.883474,#59E535
REI,2014-10-01,9.984982,3.582346,167.641456,-21.03038,#59E535
REI,2015-01-01,6.045701,-1.549389,167.576352,-15.83461,#59E535
REI,2015-04-01,8.97679,1.019686,251.32768,-76.582264,#59E535
REI,2015-07-01,8.629007,-1.473514,251.870336,-5.932496,#59E535
REI,2015-10-01,7.362394,-1.998914,250.86624,-1.916168,#59E535
REI,2016-01-01,6.092388,-2.421394,237.25912,-5.642684,#59E535
REI,2016-04-01,7.104609,-0.064099,228.57064,-5.747451,#59E535
REI,2016-07-01,7.822543,0.527741,227.33352,-6.069379,#59E535
REI,2016-10-01,9.830708,1.438007,307.597408,-9.665934,#59E535
REI,2017-01-01,12.243793,2.502852,321.151264,-15.520716,#59E535
REI,2017-04-01,14.503309,2.621612,329.93216,-40.45592,#59E535
REI,2017-07-01,16.64393,4.292081,390.11376,-30.521818,#59E535
REI,2017-10-01,23.188772,6.430699,414.102496,-24.393614,#59E535
REI,2018-01-01,28.416364,9.460094,484.201152,-49.807284,#59E535
REI,2018-04-01,27.522456,6.995133,503.453472,-33.69276,#59E535
REI,2018-07-01,29.964404,6.892256,533.6544,-26.656252,#59E535
REI,2018-10-01,23.008432,-0.367937,567.065664,-23.013234,#59E535
REI,2019-01-01,41.798316,10.235485,925.196672,-45.756956,#59E535
REI,2019-04-01,51.334224,17.636416,961.26688,-268.003712,#59E535
REI,2019-07-01,50.339104,14.34241,962.79168,-8.917283,#59E535
REI,2019-10-01,52.231184,17.922018,973.006144,44.028008,#59E535
REI,2020-01-01,39.570328,10.081718,1010.998144,2.594572,#59E535
REI,2020-04-01,10.636593,-8.907754,847.213376,-3.728702,#59E535
REI,2020-07-01,31.466544,6.511161,836.249024,11.261666,#59E535
REI,2020-10-01,31.351672,1.155352,663.456192,13.701322,#59E535
REI,2021-01-01,39.502532,16.264515,670.345472,3.5297750000000008,#59E535
REI,2021-04-01,47.760104,23.235252,675.696832,5.320199000000001,#59E535
CPE,2011-01-01,25.449,5.789,261.754,-4.713,#0C9440
CPE,2011-04-01,36.834,14.201,288.793984,-6.347,#0C9440
CPE,2011-07-01,33.55,10.524,302.817984,-5.399,#0C9440
CPE,2011-10-01,31.811,9.108,369.707008,-4.617,#0C9440
CPE,2012-01-01,29.294,2.716,364.979008,-35.131,#0C9440
CPE,2012-04-01,25.36,2.759,378.612,-9.966,#0C9440
CPE,2012-07-01,27.402,2.563,405.599008,-28.919,#0C9440
CPE,2012-10-01,28.711,3.863,378.172992,-7.993,#0C9440
CPE,2013-01-01,23.163,1.52,394.464992,-17.214,#0C9440
CPE,2013-04-01,23.453,1.65,441.203008,-20.934,#0C9440
CPE,2013-07-01,30.163,5.711,467.440992,-27.705,#0C9440
CPE,2013-10-01,27.161,4.861,423.952992,-39.542,#0C9440
CPE,2014-01-01,32.41,5.883,489.246016,-45.793,#0C9440
CPE,2014-04-01,38.856,10.564,539.918016,-45.829,#0C9440
CPE,2014-07-01,39.195,11.2,592.225984,-39.75,#0C9440
CPE,2014-10-01,45.487,14.297,863.345984,-6.837,#0C9440
CPE,2015-01-01,40.734,5.877,918.036992,-64.656,#0C9440
CPE,2015-04-01,44.207,11.426,944.992,-52.643,#0C9440
CPE,2015-07-01,44.105,13.277,864.723968,-5.72,#0C9440
CPE,2015-10-01,43.481,11.971,788.593984,-17.421,#0C9440
CPE,2016-01-01,38.414,7.994,789.264,-34.655,#0C9440
CPE,2016-04-01,49.162,16.409,1095.590016,-3.129,#0C9440
CPE,2016-07-01,60.018,21.198,1527.603968,-35.733,#0C9440
CPE,2016-10-01,71.16,24.51,2267.587072,4.259,#0C9440
CPE,2017-01-01,78.872,30.208,2335.57888,-13.47,#0C9440
CPE,2017-04-01,82.016,25.849,2581.664,-36.808,#0C9440
CPE,2017-07-01,83.4,30.417,2614.083072,-67.235,#0C9440
CPE,2017-10-01,113.713,49.414,2693.296128,-72.435,#0C9440
CPE,2018-01-01,118.981,53.075,2835.518976,-19.115,#0C9440
CPE,2018-04-01,129.095,61.187,3507.325952,-79.276,#0C9440
CPE,2018-07-01,151.975008,65.007,3708.736,-40.946,#0C9440
CPE,2018-10-01,160.300992,58.072,3979.17312,-4.182,#0C9440
CPE,2019-01-01,153.047008,43.049,4108.834048,-118.652,#0C9440
CPE,2019-04-01,165.895008,57.373,3915.49696,-15.732,#0C9440
CPE,2019-07-01,156.388992,59.485,4016.92288,-30.303,#0C9440
CPE,2019-10-01,192.742,83.321,7194.838016,0.463,#0C9440
CPE,2020-01-01,289.919008,63.69,7379.960832,-32.753,#0C9440
CPE,2020-04-01,157.234,-77.091,5810.132992,-108.32,#0C9440
CPE,2020-07-01,290.025984,57.714,4937.340928,-1.476,#0C9440
CPE,2020-10-01,295.968,74.558,4362.868224,25.17,#0C9440
CPE,2021-01-01,359.880992,153.376,4476.866048,35.55599200000002,#0C9440
CPE,2021-04-01,440.399008,206.071008,4546.397184,24.494015999999988,#0C9440
MCF,2011-01-01,53.097,31.397,597.293504,12.25,#C289E9
MCF,2011-04-01,48.236,15.736,579.0752,-30.295548,#C289E9
MCF,2011-07-01,51.805,25.796,599.396736,56.956948,#C289E9
MCF,2011-10-01,40.06064,27.735108,636.929984,46.42,#C289E9
MCF,2012-01-01,44.203,25.086,614.947968,1.113,#C289E9
MCF,2012-04-01,53.907,31.024,621.817024,18.511,#C289E9
MCF,2012-07-01,41.339,22.6,621.456,18.251,#C289E9
MCF,2012-10-01,39.823,16.612,624.654016,15.67,#C289E9
MCF,2013-01-01,29.765,-42.239,618.409024,0.711,#C289E9
MCF,2013-04-01,34.94,4.082,561.105984,-22.388,#C289E9
MCF,2013-07-01,31.787,8.171,572.939008,17.188,#C289E9
MCF,2013-10-01,66.903,6.325,910.304,36.277,#C289E9
MCF,2014-01-01,78.555,-4.288,880.723968,20.806,#C289E9
MCF,2014-04-01,77.368,4.96,887.851008,-2.229,#C289E9
MCF,2014-07-01,67.323,10.868,871.452032,11.56,#C289E9
MCF,2014-10-01,50.23,-9.72,843.414976,-0.599,#C289E9
MCF,2015-01-01,30.647,-27.536154,837.764992,-41.097,#C289E9
MCF,2015-04-01,35.334,-28.683,802.380992,-6.938,#C289E9
MCF,2015-07-01,30.037,-24.397,537.372032,-3.104,#C289E9
MCF,2015-10-01,22.835,-10.079,416.756,-1.726,#C289E9
MCF,2016-01-01,19.09,-11.281,397.233984,3.492,#C289E9
MCF,2016-04-01,21.61,-8.993,379.46,2.202,#C289E9
MCF,2016-07-01,18.957,-12.815,383.66,-1.947,#C289E9
MCF,2016-10-01,21.663,-6.804,376.513984,3.335,#C289E9
MCF,2017-01-01,19.245,-6.046,377.478016,-5.964,#C289E9
MCF,2017-04-01,20.711,-4.449,376.168,-11.519,#C289E9
MCF,2017-07-01,19.351,-5.758,375.793984,-8.391,#C289E9
MCF,2017-10-01,20.359,-4.253,381.452992,-6.053,#C289E9
MCF,2018-01-01,19.924,-4.683,376.56,-14.175,#C289E9
MCF,2018-04-01,17.63,-4.989,372.448,-2.639,#C289E9
MCF,2018-07-01,19.508,-6.876,304.260992,-1.266,#C289E9
MCF,2018-10-01,18.694,-1.709,257.132,-17.432,#C289E9
MCF,2019-01-01,14.779,-3.246,248.032,-5.28,#C289E9
MCF,2019-04-01,12.762,-5.861,252.656,5.557,#C289E9
MCF,2019-07-01,12.547,-7.042,281.647008,-18.356,#C289E9
MCF,2019-10-01,37.193,-1.237,353.825984,-3.001,#C289E9
MCF,2020-01-01,34.573,-5.117,232.799008,-9.74,#C289E9
MCF,2020-04-01,17.842,-21.275,195.531008,-1.843,#C289E9
MCF,2020-07-01,31.348,2.521,192.819008,15.766,#C289E9
MCF,2020-10-01,29.157,-0.874,170.267008,0,#C289E9
MCF,2021-01-01,59.95,13.62,436.308992,-88.678,#C289E9
MCF,2021-04-01,83.64,22.504,442.696992,29.559,#C289E9
